[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-26 15:31:41] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-26 15:31:41] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-26 15:31:41] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-26 15:31:41] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097\
[2024-12-26 15:31:41] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cine-familiar-podcast/
[2024-12-26 15:32:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:32:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772be2028-YBawF7.tmp
[2024-12-26 15:32:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js?simply_static_page=319
[2024-12-26 15:32:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js?simply_static_page=319
[2024-12-26 15:32:59] [class-ss-url-fetcher.php:103] Filesize: 17579 bytes
[2024-12-26 15:32:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:32:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js
[2024-12-26 15:32:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772be2028-YBawF7.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js
[2024-12-26 15:32:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:32:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:32:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:6b5d7f7adb2b270449f543f7032238925cb67e70===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 631
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772c0ba2c-Su3CpT.tmp
[2024-12-26 15:33:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt?simply_static_page=320
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt?simply_static_page=320
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:103] Filesize: 160 bytes
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772c0ba2c-Su3CpT.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:01ebbe688c25d738b9ee0e2de8113f7351c88e7a===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 631
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772c25dab-AIhJPv.tmp
[2024-12-26 15:33:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js?simply_static_page=321
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js?simply_static_page=321
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:103] Filesize: 15773 bytes
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772c25dab-AIhJPv.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:6ec260e6be2a67179939b0260fa6bb5da502ab3a===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-document.js
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 631
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772c40d36-4OBAlL.tmp
[2024-12-26 15:33:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-document.js?simply_static_page=322
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-document.js?simply_static_page=322
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:103] Filesize: 75322 bytes
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-document.js
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772c40d36-4OBAlL.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-document.js
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:03cb6b457c18fcf828b0aae0463a51e57fc7c367===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-document.min.js
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 631
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772c65ef0-zggXTg.tmp
[2024-12-26 15:33:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-document.min.js?simply_static_page=323
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-document.min.js?simply_static_page=323
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:103] Filesize: 27122 bytes
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-document.min.js
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772c65ef0-zggXTg.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-document.min.js
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:d74a62fd4e62a5020493a4c9390047b5ab626358===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-environment-v2.js
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 631
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772c84d8d-J9kpSW.tmp
[2024-12-26 15:33:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-environment-v2.js?simply_static_page=324
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-environment-v2.js?simply_static_page=324
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:103] Filesize: 670 bytes
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-environment-v2.js
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772c84d8d-J9kpSW.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-environment-v2.js
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:57413f803f0548666c8d5aca70b2537f3b9f0b1a===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 631
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772ca0ac4-zvatIh.tmp
[2024-12-26 15:33:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js?simply_static_page=325
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js?simply_static_page=325
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:103] Filesize: 246 bytes
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772ca0ac4-zvatIh.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:9bccd1cb59e6985cde3f212c95c14d89eec190f9===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 631
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772cbf220-EgZ64u.tmp
[2024-12-26 15:33:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v1.js?simply_static_page=326
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v1.js?simply_static_page=326
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:103] Filesize: 402 bytes
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772cbf220-EgZ64u.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:26cd9b6601413d776f4fde4fd92d6a916281e75a===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 631
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772cdafdf-BL7xaU.tmp
[2024-12-26 15:33:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js?simply_static_page=327
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js?simply_static_page=327
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:103] Filesize: 88 bytes
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js
[2024-12-26 15:33:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772cdafdf-BL7xaU.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:00] [class-ss-page.php:119] Checking Content Identical:316159318c263013acf87b48dd4fefdf63357f53===. Value: FALSE
[2024-12-26 15:33:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v2.js
[2024-12-26 15:33:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 631
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772d01a94-QuZfRh.tmp
[2024-12-26 15:33:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v2.js?simply_static_page=328
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v2.js?simply_static_page=328
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:103] Filesize: 890 bytes
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-loader-v2.js
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772d01a94-QuZfRh.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-loader-v2.js
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:01] [class-ss-page.php:119] Checking Content Identical:10eb5ee2a6a10bbcb52972b3391be92356e5ad38===. Value: FALSE
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js
[2024-12-26 15:33:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 631
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772d1d393-Lejv6M.tmp
[2024-12-26 15:33:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js?simply_static_page=329
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js?simply_static_page=329
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:103] Filesize: 443 bytes
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772d1d393-Lejv6M.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:01] [class-ss-page.php:119] Checking Content Identical:03da3a3dfdfff7e1298a93b32a266ba606ae3d5a===. Value: FALSE
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.js
[2024-12-26 15:33:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 631
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772d37ad6-AOxRlp.tmp
[2024-12-26 15:33:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.js?simply_static_page=330
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.js?simply_static_page=330
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:103] Filesize: 121166 bytes
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-modules.js
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772d37ad6-AOxRlp.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-modules.js
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:01] [class-ss-page.php:119] Checking Content Identical:b7e722faf4c9d31756d6a9261391739163680047===. Value: FALSE
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.min.js
[2024-12-26 15:33:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 631
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772d604c8-QAszcj.tmp
[2024-12-26 15:33:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.min.js?simply_static_page=331
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.min.js?simply_static_page=331
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:103] Filesize: 52164 bytes
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-modules.min.js
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d772d604c8-QAszcj.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/js/editor-modules.min.js
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:01] [class-ss-page.php:119] Checking Content Identical:5d8477e61b13cb0ca863b5cd9853039333d0a3cb===. Value: FALSE
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.min.js.LICENSE.txt
[2024-12-26 15:33:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 631
[2024-12-26 15:33:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d772d80251-PLCipj.tmp
[2024-12-26 15:33:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.min.js.LICENSE.txt?simply_static_page=332
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/editor-modules.min.js.LICENSE.txt?simply_static_page=332
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-26 15:33:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-modules.min.js.LICENSE.txt
