[2024-12-18 19:16:47] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-18 19:16:47] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-18 19:16:47] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-18 19:16:51] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-18 19:16:51] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-18 19:16:51] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-18 19:17:04] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407\
[2024-12-18 19:17:04] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cine-familiar-podcast/
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fea92a1e-R1znfW.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin-modules.js
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:02] [class-ss-page.php:119] Checking Content Identical:f6a4d850be4a2708b694eb9594bf5e8ae22f3ac8===. Value: FALSE
[2024-12-18 19:18:02] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 200 of 631 pages/files
[2024-12-18 19:18:02] [class-ss-archive-creation-job.php:212] We're not done with the fetch_urls task yet
[2024-12-18 19:18:02] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2024-12-18 19:18:02] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:69] Total pages: 631; Pages remaining: 381
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-modules.min.js
[2024-12-18 19:18:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 631
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631feab1ff6-iKAbMH.tmp
[2024-12-18 19:18:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-modules.min.js?simply_static_page=933
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-modules.min.js?simply_static_page=933
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:103] Filesize: 17895 bytes
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-modules.min.js
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631feab1ff6-iKAbMH.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin-modules.min.js
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:02] [class-ss-page.php:119] Checking Content Identical:e939403dc4d1e2aeaead73177ff75f03654b537f===. Value: FALSE
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt
[2024-12-18 19:18:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 631
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631feac8d34-Hg1qlL.tmp
[2024-12-18 19:18:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt?simply_static_page=934
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt?simply_static_page=934
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631feac8d34-Hg1qlL.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:02] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.js
[2024-12-18 19:18:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 631
[2024-12-18 19:18:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631feae19b8-ETzJJg.tmp
[2024-12-18 19:18:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.js?simply_static_page=935
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.js?simply_static_page=935
[2024-12-18 19:18:02] [class-ss-url-fetcher.php:103] Filesize: 308157 bytes
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-notifications.js
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631feae19b8-ETzJJg.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin-notifications.js
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:03] [class-ss-page.php:119] Checking Content Identical:06a20c1176630d0486a9a79e7dc8166b9c703588===. Value: FALSE
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.min.js
[2024-12-18 19:18:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 631
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631feb1bb9e-xPJPwH.tmp
[2024-12-18 19:18:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.min.js?simply_static_page=936
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.min.js?simply_static_page=936
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:103] Filesize: 88322 bytes
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-notifications.min.js
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631feb1bb9e-xPJPwH.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin-notifications.min.js
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:03] [class-ss-page.php:119] Checking Content Identical:21dac21637b024d3f5e6bd92b30919a42ad4fb1c===. Value: FALSE
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt
[2024-12-18 19:18:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 631
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631feb3bfc1-YJReO7.tmp
[2024-12-18 19:18:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt?simply_static_page=937
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt?simply_static_page=937
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:103] Filesize: 249 bytes
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631feb3bfc1-YJReO7.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin-notifications.min.js.LICENSE.txt
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:03] [class-ss-page.php:119] Checking Content Identical:57b7b2d716676aa5266ccdc1abd15b99bc557b74===. Value: FALSE
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-top-bar.js
[2024-12-18 19:18:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 631
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631feb50d68-Jtf9tB.tmp
[2024-12-18 19:18:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-top-bar.js?simply_static_page=938
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-top-bar.js?simply_static_page=938
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:103] Filesize: 70570 bytes
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-top-bar.js
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631feb50d68-Jtf9tB.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin-top-bar.js
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:03] [class-ss-page.php:119] Checking Content Identical:34b0c69fdc7ed2d4bf9aeab3e2b0347c56af3be0===. Value: FALSE
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js
[2024-12-18 19:18:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 631
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631feb71a2a-enXejm.tmp
[2024-12-18 19:18:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js?simply_static_page=939
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js?simply_static_page=939
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:103] Filesize: 12640 bytes
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin-top-bar.min.js
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631feb71a2a-enXejm.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:03] [class-ss-page.php:119] Checking Content Identical:75f3762e3051b25dfd71cbc9b59e774a717d5c25===. Value: FALSE
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.js
[2024-12-18 19:18:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 631
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631feb8b305-5S6tAu.tmp
[2024-12-18 19:18:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.js?simply_static_page=940
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.js?simply_static_page=940
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:103] Filesize: 119577 bytes
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin.js
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631feb8b305-5S6tAu.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin.js
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:03] [class-ss-page.php:119] Checking Content Identical:6000da17f22c876f5e663087cda8429cc1eb10ec===. Value: FALSE
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.min.js
[2024-12-18 19:18:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 631
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631febb0240-6EKyPA.tmp
[2024-12-18 19:18:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.min.js?simply_static_page=941
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.min.js?simply_static_page=941
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:103] Filesize: 56631 bytes
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin.min.js
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631febb0240-6EKyPA.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin.min.js
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:03] [class-ss-page.php:119] Checking Content Identical:5f163b4592b1870d0bad12f1ede331d118926d3a===. Value: FALSE
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.min.js.LICENSE.txt
[2024-12-18 19:18:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 631
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631febcfa14-z9oEk2.tmp
[2024-12-18 19:18:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.min.js.LICENSE.txt?simply_static_page=942
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/admin.min.js.LICENSE.txt?simply_static_page=942
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/admin.min.js.LICENSE.txt
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631febcfa14-z9oEk2.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/admin.min.js.LICENSE.txt
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:03] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.js
[2024-12-18 19:18:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 631
[2024-12-18 19:18:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631febe7d28-KDQYtw.tmp
[2024-12-18 19:18:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.js?simply_static_page=943
[2024-12-18 19:18:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.js?simply_static_page=943
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:103] Filesize: 1962852 bytes
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai-admin.js
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631febe7d28-KDQYtw.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/ai-admin.js
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:04] [class-ss-page.php:119] Checking Content Identical:92e021b368219e0b996c2ad3a98a6e3550eae802===. Value: FALSE
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.min.js
[2024-12-18 19:18:04] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 631
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fec81fb7-L0gqpV.tmp
[2024-12-18 19:18:04] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.min.js?simply_static_page=944
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.min.js?simply_static_page=944
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:103] Filesize: 605493 bytes
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai-admin.min.js
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fec81fb7-L0gqpV.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/ai-admin.min.js
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 19:18:04] [class-ss-page.php:119] Checking Content Identical:b5258e09b1a1f366beba761ee7a987b8d47ad9b1===. Value: FALSE
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.min.js.LICENSE.txt
[2024-12-18 19:18:04] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 631
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67631fecbd383-HMe2oT.tmp
[2024-12-18 19:18:04] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.min.js.LICENSE.txt?simply_static_page=945
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/ai-admin.min.js.LICENSE.txt?simply_static_page=945
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:103] Filesize: 758 bytes
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/ai-admin.min.js.LICENSE.txt
[2024-12-18 19:18:04] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67631fecbd383-HMe2oT.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734549407/wp-content/plugins/elementor/assets/js/ai-admin.min.js.LICENSE.txt
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 19:18:04] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
